# File generated by CMD 3.7 (http://stev.oapd.inaf.it/cmd) on Fri Jun 28 02:49:43 UTC 2024
# isochrones based on PARSEC release v1.2S +  COLIBRI S_37 + S_35 + PR16
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS, 485, 5666 + Pastorelli al. (2020), MNRAS, in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# LPV periods and growth rates added cf. Trabucchi et al. (2019)
# but fundamental-mode LPV periods are from Trabucchi et al. (2021)
# Photometric system:  2MASS <i>JHK</i><sub>s</sub>
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
# Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  Jmag    Hmag    Ksmag
0.0094713 -0.20000 10.07918 0.9401527047 2.4594647862    0.932  2.151  3.6253  1.709    3  0.000  0.475     0.00     0.00     0.00     0.00     0.00 -1 -2.02e-10      0.00 7.105e-01 2.801e-01 1.463e-03 6.520e-04 4.112e-03 -1.000 9.394e-03 -0.608 -2.206 -2.899 -3.045
0.0094713 -0.20000 10.07918 0.9401950240 2.4594749953    0.931  2.194  3.6224  1.654    3  0.000  0.475     0.00     0.00     0.00     0.00     0.00 -1 -2.37e-10      0.00 7.105e-01 2.801e-01 1.463e-03 6.520e-04 4.112e-03 -1.000 9.394e-03 -0.716 -2.319 -3.017 -3.168
0.0094713 -0.20000 10.07918 0.9402333498 2.4594842402    0.931  2.236  3.6193  1.600    3  0.000  0.475     0.00     0.00     0.00     0.00     0.00 -1 -2.79e-10      0.00 7.105e-01 2.801e-01 1.463e-03 6.521e-04 4.112e-03 -1.000 9.395e-03 -0.820 -2.429 -3.132 -3.289
0.0094713 -0.20000 10.07918 0.9402689934 2.4594928372    0.930  2.278  3.6163  1.546    3  0.000  0.474     0.00     0.00     0.00     0.00     0.00 -1 -3.27e-10      0.00 7.105e-01 2.801e-01 1.463e-03 6.521e-04 4.112e-03 -1.000 9.395e-03 -0.926 -2.539 -3.247 -3.411
0.0094713 -0.20000 10.07918 0.9403020740 2.4595008154    0.929  2.320  3.6133  1.491    3  0.000  0.474     0.00     0.00     0.00     0.00     0.00 -1 -3.84e-10      0.00 7.105e-01 2.801e-01 1.463e-03 6.522e-04 4.112e-03 -1.000 9.395e-03 -1.031 -2.650 -3.363 -3.534
0.0094713 -0.20000 10.07918 0.9403319955 2.4595080312    0.929  2.361  3.6102  1.437    3  0.000  0.474     0.00     0.00     0.00     0.00     0.00 -1 -4.49e-10      0.00 7.105e-01 2.801e-01 1.463e-03 6.522e-04 4.112e-03 -1.000 9.395e-03 -1.134 -2.759 -3.482 -3.657
0.0094713 -0.20000 10.07918 0.9403598905 2.4595147578    0.928  2.403  3.6072  1.384    3  0.000  0.474     0.00     0.00     0.00     0.00     0.00 -1 -5.25e-10      0.00 7.105e-01 2.802e-01 1.463e-03 6.522e-04 4.113e-03 -1.000 9.395e-03 -1.237 -2.869 -3.600 -3.780
0.0094713 -0.20000 10.07918 0.9403854609 2.4595209234    0.927  2.443  3.6040  1.330    3  0.000  0.474     0.00     0.00     0.00     0.00     0.00 -1 -6.14e-10      0.00 7.105e-01 2.802e-01 1.463e-03 6.523e-04 4.113e-03 -1.000 9.395e-03 -1.338 -2.977 -3.718 -3.903
0.0094713 -0.20000 10.07918 0.9404087663 2.4595265426    0.926  2.483  3.6009  1.277    3  0.000  0.474     0.00     0.00     0.00     0.00     0.00 -1 -7.15e-10      0.00 7.105e-01 2.802e-01 1.463e-03 6.523e-04 4.113e-03 -1.000 9.395e-03 -1.438 -3.083 -3.833 -4.023
0.0094713 -0.20000 10.07918 0.9404309988 2.4595319027    0.925  2.524  3.5978  1.223    3  0.000  0.474    12.60     9.14     6.36     4.93     4.00  3 -8.37e-10      0.00 7.105e-01 2.802e-01 1.463e-03 6.523e-04 4.113e-03 -1.000 9.395e-03 -1.540 -3.193 -3.952 -4.146
0.0094713 -0.20000 10.07918 0.9404503703 2.4595365729    0.924  2.562  3.5947  1.172    3  0.000  0.474    14.03    10.02     6.95     5.39     4.37  3  -9.7e-10      0.00 7.104e-01 2.802e-01 1.463e-03 6.523e-04 4.113e-03 -1.000 9.395e-03 -1.636 -3.295 -4.063 -4.263
0.0094713 -0.20000 10.07918 0.9404685497 2.4595409554    0.923  2.601  3.5915  1.121    3  0.000  0.474    15.62    11.00     7.59     5.90     4.78  3 -1.13e-09      0.00 7.104e-01 2.802e-01 1.463e-03 6.524e-04 4.113e-03 -1.000 9.395e-03 -1.732 -3.398 -4.175 -4.380
0.0094713 -0.20000 10.07918 0.9404858351 2.4595451223    0.922  2.640  3.5884  1.069    3  0.000  0.474    17.42    12.08     8.31     6.46     5.24  3 -1.31e-09      0.00 7.104e-01 2.802e-01 1.463e-03 6.524e-04 4.113e-03 -1.000 9.395e-03 -1.829 -3.502 -4.288 -4.498
0.0094713 -0.20000 10.07918 0.9405050278 2.4595497487    0.921  2.686  3.5843  1.005    3  0.000  0.474    19.89    13.54     9.26     7.22     5.86  3 -1.57e-09      0.00 7.104e-01 2.802e-01 1.463e-03 6.524e-04 4.113e-03 -1.000 9.395e-03 -1.946 -3.627 -4.425 -4.642
0.0094713 -0.20000 10.07918 0.9405224919 2.4595539583    0.919  2.732  3.5804  0.943    3  0.000  0.474    22.65    15.15    10.31     8.05     6.53  3 -1.87e-09      0.00 7.104e-01 2.802e-01 1.463e-03 6.524e-04 4.113e-03 -1.000 9.395e-03 -2.060 -3.750 -4.558 -4.782
0.0094713 -0.20000 10.07918 0.9405384660 2.4595578085    0.917  2.777  3.5764  0.881    3  0.000  0.474    25.75    16.92    11.46     8.96     7.27  2 -2.22e-09      0.00 7.104e-01 2.802e-01 1.463e-03 6.524e-04 4.113e-03 -1.000 9.395e-03 -2.172 -3.872 -4.690 -4.921
0.0094713 -0.20000 10.07918 0.9405508637 2.4595607966    0.915  2.814  3.5731  0.830    3  0.000  0.474    28.66    18.55    12.51     9.80     7.96  2 -2.57e-09      0.00 7.104e-01 2.802e-01 1.463e-03 6.525e-04 4.113e-03 -1.000 9.395e-03 -2.264 -3.973 -4.799 -5.035
0.0094713 -0.20000 10.07918 0.9405643940 2.4595640576    0.913  2.857  3.5690  0.770    3  0.000  0.474    32.52    20.69    13.88    10.88     8.84  2 -3.05e-09      0.00 7.104e-01 2.802e-01 1.463e-03 6.525e-04 4.113e-03 -1.000 9.395e-03 -2.372 -4.091 -4.927 -5.170
0.0094713 -0.20000 10.07918 0.9405768514 2.4595670599    0.911  2.899  3.5649  0.710    3  0.000  0.474    36.85    23.03    15.38    12.08     9.82  2  -3.6e-09      0.00 7.104e-01 2.802e-01 1.463e-03 6.525e-04 4.113e-03 -1.000 9.395e-03 -2.478 -4.208 -5.053 -5.304
0.0094713 -0.20000 10.07918 0.9405881763 2.4595697892    0.908  2.940  3.5609  0.651    3  0.000  0.474    41.65    25.59    17.01    13.38    10.88  2 -4.24e-09      0.00 7.104e-01 2.802e-01 1.463e-03 6.525e-04 4.113e-03 -1.000 9.395e-03 -2.581 -4.322 -5.177 -5.434
0.0094713 -0.20000 10.07918 0.9405987859 2.4595723461    0.906  2.982  3.5567  0.592    3  0.000  0.474    47.09    28.44    18.81    14.82    12.05  2 -4.99e-09      0.00 7.104e-01 2.802e-01 1.463e-03 6.525e-04 4.113e-03 -1.000 9.395e-03 -2.684 -4.436 -5.299 -5.564
0.0094713 -0.20000 10.07918 0.9406086206 2.4595747161    0.903  3.022  3.5526  0.534    3  0.000  0.474    53.19    31.58    20.78    16.41    13.34  2 -5.87e-09      0.00 7.104e-01 2.802e-01 1.463e-03 6.525e-04 4.113e-03 -1.000 9.395e-03 -2.785 -4.549 -5.420 -5.692
0.0094713 -0.20000 10.07918 0.9406177402 2.4595769138    0.899  3.062  3.5485  0.476    3  0.000  0.474    60.02    35.03    22.95    18.14    14.76  1 -6.88e-09      0.00 7.104e-01 2.802e-01 1.463e-03 6.525e-04 4.113e-03 -1.000 9.395e-03 -2.884 -4.660 -5.540 -5.819
0.0094713 -0.20000 10.07918 0.9406260848 2.4595789246    0.896  3.100  3.5443  0.420    3  0.000  0.474    67.52    38.75    25.27    20.01    16.28  1 -8.04e-09      0.00 7.104e-01 2.802e-01 1.463e-03 6.526e-04 4.113e-03 -1.000 9.395e-03 -2.979 -4.769 -5.655 -5.942
0.0094713 -0.20000 10.07918 0.9406338334 2.4595807918    0.892  3.137  3.5401  0.364    3  0.000  0.474    75.90    42.84    27.80    22.06    17.95  1 -9.36e-09      0.00 7.104e-01 2.802e-01 1.463e-03 6.526e-04 4.113e-03 -1.000 9.395e-03 -3.073 -4.876 -5.769 -6.063
0.0094713 -0.20000 10.07918 0.9406411052 2.4595825441    0.888  3.175  3.5358  0.307    3  0.000  0.474    85.42    47.40    30.62    24.33    19.80  1 -1.09e-08      0.00 7.104e-01 2.802e-01 1.463e-03 6.526e-04 4.113e-03 -1.000 9.395e-03 -3.167 -4.984 -5.883 -6.185
0.0094713 -0.20000 10.07918 0.9406477809 2.4595841527    0.883  3.211  3.5317  0.252    3  0.000  0.474    95.76    52.26    33.61    26.75    21.78  1 -1.26e-08      0.00 7.104e-01 2.802e-01 1.463e-03 6.526e-04 4.113e-03 -1.000 9.395e-03 -3.256 -5.088 -5.992 -6.302
0.0094713 -0.20000 10.07918 0.9406540394 2.4595856607    0.878  3.245  3.5275  0.198    3  0.000  0.474   107.16    57.53    36.84    29.37    23.91  1 -1.46e-08      0.00 7.104e-01 2.802e-01 1.463e-03 6.526e-04 4.113e-03 -1.000 9.395e-03 -3.343 -5.190 -6.098 -6.416
0.0094713 -0.20000 10.07918 0.9406598806 2.4595870682    0.873  3.280  3.5233  0.145    3  0.000  0.474   119.86    63.30    40.35    32.22    26.24  1 -1.69e-08      0.00 7.104e-01 2.802e-01 1.463e-03 6.526e-04 4.113e-03 -1.000 9.395e-03 -3.429 -5.290 -6.203 -6.529
0.0094713 -0.20000 10.07918 0.9406654835 2.4595884182    0.867  3.314  3.5191  0.090    3  0.000  0.474   134.21    69.70    44.23    35.38    28.82  1 -1.95e-08      0.00 7.104e-01 2.802e-01 1.463e-03 6.526e-04 4.113e-03 -1.000 9.395e-03 -3.515 -5.391 -6.307 -6.643
0.0094713 -0.20000 10.07918 0.9406707883 2.4595896964    0.861  3.348  3.5150  0.037    3  0.000  0.474   149.88    76.59    48.39    38.77    31.59  1 -2.25e-08      0.00 7.104e-01 2.802e-01 1.463e-03 6.526e-04 4.113e-03 -1.000 9.395e-03 -3.599 -5.489 -6.408 -6.753
0.0094713 -0.20000 10.07918 0.9406769276 2.4595911757    0.853  3.386  3.5103 -0.024    3  0.000  0.474   164.08    85.36    53.66    43.08    35.10  1 -2.65e-08      0.00 7.104e-01 2.802e-01 1.463e-03 6.526e-04 4.113e-03 -1.000 9.395e-03 -3.695 -5.601 -6.524 -6.878
0.0094713 -0.20000 10.07918 0.9406785965 2.4595915778    0.850  3.395  3.5091 -0.039    3  0.000  0.474   167.81    87.69    55.05    44.22    36.03  1 -2.77e-08      0.00 7.104e-01 2.802e-01 1.463e-03 6.526e-04 4.113e-03 -1.000 9.395e-03 -3.719 -5.629 -6.552 -6.909
0.0094713 -0.20000 10.07918 0.9406785965 2.4595915778    0.850  1.684  3.6807  2.358    4  0.000  0.483     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.118e-01 2.789e-01 1.486e-03 6.227e-04 4.109e-03 -1.000 9.313e-03 0.560 -0.892 -1.431 -1.518
0.0094713 -0.20000 10.07918 0.9407451749 2.4596076181    0.850  1.693  3.6801  2.347    4  0.000  0.483     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.118e-01 2.789e-01 1.486e-03 6.227e-04 4.109e-03 -1.000 9.313e-03 0.538 -0.916 -1.456 -1.544
0.0094713 -0.20000 10.07918 0.9408165812 2.4596248187    0.850  1.696  3.6800  2.343    4  0.000  0.483     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.118e-01 2.789e-01 1.486e-03 6.227e-04 4.109e-03 -1.000 9.313e-03 0.529 -0.925 -1.466 -1.554
0.0094713 -0.20000 10.07918 0.9408819079 2.4596405521    0.850  1.697  3.6802  2.344    4  0.000  0.483     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.118e-01 2.789e-01 1.486e-03 6.227e-04 4.109e-03 -1.000 9.313e-03 0.529 -0.925 -1.466 -1.553
0.0094713 -0.20000 10.07918 0.9409474730 2.4596563405    0.850  1.695  3.6806  2.347    4  0.000  0.483     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.118e-01 2.789e-01 1.486e-03 6.227e-04 4.109e-03 -1.000 9.313e-03 0.532 -0.920 -1.459 -1.547
0.0094713 -0.20000 10.07918 0.9410145879 2.4596724994    0.850  1.693  3.6811  2.351    4  0.000  0.483     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.118e-01 2.789e-01 1.486e-03 6.227e-04 4.109e-03 -1.000 9.313e-03 0.538 -0.912 -1.450 -1.537
0.0094713 -0.20000 10.07918 0.9410797358 2.4596881822    0.850  1.690  3.6817  2.356    4  0.000  0.483     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.118e-01 2.789e-01 1.486e-03 6.227e-04 4.109e-03 -1.000 9.313e-03 0.545 -0.904 -1.440 -1.526
0.0094713 -0.20000 10.07918 0.9411470294 2.4597043790    0.850  1.687  3.6823  2.362    4  0.000  0.483     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.118e-01 2.789e-01 1.486e-03 6.227e-04 4.109e-03 -1.000 9.313e-03 0.552 -0.895 -1.429 -1.515
0.0094713 -0.20000 10.07918 0.9412140250 2.4597205013    0.850  1.685  3.6829  2.366    4  0.000  0.483     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.118e-01 2.789e-01 1.486e-03 6.227e-04 4.109e-03 -1.000 9.313e-03 0.559 -0.886 -1.419 -1.505
0.0094713 -0.20000 10.07918 0.9412820339 2.4597368648    0.850  1.682  3.6834  2.371    4  0.000  0.483     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.118e-01 2.789e-01 1.486e-03 6.227e-04 4.109e-03 -1.000 9.313e-03 0.565 -0.878 -1.409 -1.495
0.0094713 -0.20000 10.07918 0.9413533807 2.4597540285    0.850  1.680  3.6839  2.375    4  0.000  0.483     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.118e-01 2.789e-01 1.486e-03 6.227e-04 4.109e-03 -1.000 9.313e-03 0.570 -0.871 -1.401 -1.486
0.0094713 -0.20000 10.07918 0.9414251447 2.4597712895    0.851  1.678  3.6844  2.379    4  0.000  0.483     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.118e-01 2.789e-01 1.486e-03 6.227e-04 4.109e-03 -1.000 9.313e-03 0.574 -0.865 -1.393 -1.478
0.0094713 -0.20000 10.07918 0.9414947033 2.4597880172    0.851  1.677  3.6848  2.382    4  0.000  0.483     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.118e-01 2.789e-01 1.486e-03 6.227e-04 4.109e-03 -1.000 9.313e-03 0.578 -0.860 -1.387 -1.472
0.0094713 -0.20000 10.07918 0.9415622354 2.4598042549    0.851  1.675  3.6851  2.385    4  0.000  0.483     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.118e-01 2.789e-01 1.486e-03 6.227e-04 4.109e-03 -1.000 9.313e-03 0.582 -0.856 -1.382 -1.466
0.0094713 -0.20000 10.07918 0.9416002631 2.4598133972    0.851  1.675  3.6853  2.386    4  0.000  0.483     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.118e-01 2.789e-01 1.486e-03 6.227e-04 4.109e-03 -1.000 9.313e-03 0.583 -0.853 -1.379 -1.463
0.0094713 -0.20000 10.07918 0.9416081905 2.4598153030    0.851  1.675  3.6853  2.386    4  0.000  0.483     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.118e-01 2.789e-01 1.486e-03 6.227e-04 4.109e-03 -1.000 9.313e-03 0.583 -0.853 -1.378 -1.463
0.0094713 -0.20000 10.07918 0.9416773915 2.4598319372    0.851  1.674  3.6856  2.388    4  0.000  0.483     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.118e-01 2.789e-01 1.486e-03 6.227e-04 4.109e-03 -1.000 9.313e-03 0.585 -0.850 -1.375 -1.459
0.0094713 -0.20000 10.07918 0.9417421222 2.4598474944    0.851  1.673  3.6858  2.390    4  0.000  0.483     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.118e-01 2.789e-01 1.486e-03 6.227e-04 4.109e-03 -1.000 9.313e-03 0.587 -0.848 -1.372 -1.456
0.0094713 -0.20000 10.07918 0.9418100715 2.4598638225    0.851  1.673  3.6860  2.391    4  0.000  0.483     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.118e-01 2.789e-01 1.486e-03 6.227e-04 4.109e-03 -1.000 9.313e-03 0.588 -0.846 -1.370 -1.454
0.0094713 -0.20000 10.07918 0.9418736100 2.4598790882    0.851  1.673  3.6861  2.392    4  0.000  0.483     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.118e-01 2.789e-01 1.486e-03 6.227e-04 4.109e-03 -1.000 9.313e-03 0.588 -0.846 -1.369 -1.453
0.0094713 -0.20000 10.07918 0.9419388175 2.4598947525    0.851  1.673  3.6862  2.391    4  0.000  0.483     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.118e-01 2.789e-01 1.486e-03 6.227e-04 4.109e-03 -1.000 9.313e-03 0.587 -0.847 -1.370 -1.453
0.0094713 -0.20000 10.07918 0.9420084357 2.4599114735    0.851  1.674  3.6862  2.391    4  0.000  0.483     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.118e-01 2.789e-01 1.486e-03 6.227e-04 4.109e-03 -1.000 9.313e-03 0.585 -0.849 -1.372 -1.455
0.0094713 -0.20000 10.07918 0.9420728087 2.4599269322    0.851  1.675  3.6861  2.389    4  0.000  0.483     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.118e-01 2.789e-01 1.486e-03 6.227e-04 4.109e-03 -1.000 9.313e-03 0.581 -0.853 -1.375 -1.459
0.0094713 -0.20000 10.07918 0.9420864582 2.4599302097    0.851  1.676  3.6861  2.389    4  0.000  0.483     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.118e-01 2.789e-01 1.486e-03 6.227e-04 4.109e-03 -1.000 9.313e-03 0.581 -0.853 -1.376 -1.460
0.0094713 -0.20000 10.07918 0.9421139956 2.4599368217    0.851  1.677  3.6860  2.388    4  0.000  0.483     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.118e-01 2.789e-01 1.486e-03 6.227e-04 4.109e-03 -1.000 9.313e-03 0.579 -0.856 -1.379 -1.463
0.0094713 -0.20000 10.07918 0.9421710372 2.4599505164    0.851  1.678  3.6859  2.385    4  0.000  0.483     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.118e-01 2.789e-01 1.486e-03 6.227e-04 4.109e-03 -1.000 9.313e-03 0.574 -0.861 -1.384 -1.468
0.0094713 -0.20000 10.07918 0.9422278404 2.4599641520    0.851  1.681  3.6856  2.382    4  0.000  0.483     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.118e-01 2.789e-01 1.486e-03 6.227e-04 4.109e-03 -1.000 9.313e-03 0.569 -0.867 -1.391 -1.475
0.0094713 -0.20000 10.07918 0.9422883391 2.4599786726    0.852  1.683  3.6853  2.378    4  0.000  0.483     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.118e-01 2.789e-01 1.486e-03 6.227e-04 4.109e-03 -1.000 9.313e-03 0.561 -0.875 -1.400 -1.485
0.0094713 -0.20000 10.07918 0.9423494935 2.4599933484    0.852  1.687  3.6850  2.373    4  0.000  0.483     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.118e-01 2.789e-01 1.486e-03 6.227e-04 4.109e-03 -1.000 9.313e-03 0.553 -0.885 -1.411 -1.496
0.0094713 -0.20000 10.07918 0.9424065351 2.4600070353    0.852  1.691  3.6846  2.368    4  0.000  0.483     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.118e-01 2.789e-01 1.486e-03 6.227e-04 4.109e-03 -1.000 9.313e-03 0.543 -0.896 -1.423 -1.508
0.0094713 -0.20000 10.07918 0.9424647093 2.4600209919    0.852  1.695  3.6841  2.362    4  0.000  0.483     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.118e-01 2.789e-01 1.486e-03 6.227e-04 4.109e-03 -1.000 9.313e-03 0.533 -0.908 -1.436 -1.521
0.0094713 -0.20000 10.07918 0.9425216913 2.4600346606    0.852  1.702  3.6833  2.352    4  0.000  0.483     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.118e-01 2.789e-01 1.486e-03 6.227e-04 4.109e-03 -1.000 9.313e-03 0.516 -0.928 -1.459 -1.544
0.0094713 -0.20000 10.07918 0.9425799251 2.4600486277    0.852  1.710  3.6825  2.340    4  0.000  0.483     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.118e-01 2.789e-01 1.486e-03 6.227e-04 4.109e-03 -1.000 9.313e-03 0.496 -0.951 -1.484 -1.571
0.0094713 -0.20000 10.07918 0.9426420927 2.4600635360    0.852  1.720  3.6813  2.325    4  0.000  0.483     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.118e-01 2.789e-01 1.486e-03 6.227e-04 4.109e-03 -1.000 9.313e-03 0.469 -0.982 -1.519 -1.605
0.0094713 -0.20000 10.07918 0.9426925182 2.4600756268    0.852  1.730  3.6803  2.312    4  0.000  0.483     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.118e-01 2.789e-01 1.486e-03 6.227e-04 4.109e-03 -1.000 9.313e-03 0.445 -1.009 -1.549 -1.636
0.0094713 -0.20000 10.07918 0.9427520633 2.4600899024    0.852  1.747  3.6785  2.288    4  0.000  0.483     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.118e-01 2.789e-01 1.486e-03 6.227e-04 4.109e-03 -1.000 9.313e-03 0.402 -1.057 -1.603 -1.691
0.0094713 -0.20000 10.07918 0.9428099394 2.4601037758    0.852  1.778  3.6754  2.244    4  0.000  0.483     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.118e-01 2.789e-01 1.486e-03 6.227e-04 4.109e-03 -1.000 9.313e-03 0.326 -1.144 -1.699 -1.790
0.0094713 -0.20000 10.07918 0.9428434372 2.4601118046    0.852  1.814  3.6717  2.193    4  0.000  0.483     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.118e-01 2.789e-01 1.486e-03 6.227e-04 4.109e-03 -1.000 9.313e-03 0.235 -1.247 -1.813 -1.906
0.0094713 -0.20000 10.07918 0.9428603053 2.4601158474    0.852  1.850  3.6682  2.144    4  0.000  0.483     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.118e-01 2.789e-01 1.486e-03 6.227e-04 4.109e-03 -1.000 9.313e-03 0.146 -1.347 -1.923 -2.019
0.0094713 -0.20000 10.07918 0.9428693056 2.4601180044    0.852  1.887  3.6644  2.091    4  0.000  0.483     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.118e-01 2.789e-01 1.486e-03 6.227e-04 4.109e-03 -1.000 9.313e-03 0.051 -1.453 -2.041 -2.140
0.0094713 -0.20000 10.07918 0.9428738952 2.4601191043    0.852  1.925  3.6607  2.039    4  0.000  0.483     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.118e-01 2.789e-01 1.486e-03 6.227e-04 4.109e-03 -1.000 9.313e-03 -0.042 -1.557 -2.157 -2.258
0.0094713 -0.20000 10.07918 0.9428765178 2.4601197328    0.852  1.963  3.6571  1.986    4  0.000  0.483     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.118e-01 2.789e-01 1.486e-03 6.227e-04 4.109e-03 -1.000 9.313e-03 -0.137 -1.663 -2.273 -2.377
0.0094713 -0.20000 10.07918 0.9428780675 2.4601201042    0.852  1.998  3.6537  1.937    4  0.000  0.483     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.118e-01 2.789e-01 1.486e-03 6.227e-04 4.109e-03 -1.000 9.313e-03 -0.226 -1.761 -2.378 -2.487
0.0094713 -0.20000 10.07918 0.9428791404 2.4601203613    0.852  2.030  3.6507  1.893    4  0.000  0.483     0.00     0.00     0.00     0.00     0.00 -1    -1e-30      0.00 7.118e-01 2.789e-01 1.486e-03 6.227e-04 4.109e-03 -1.000 9.313e-03 -0.305 -1.848 -2.470 -2.584
0.0094713 -0.20000 10.07918 0.9428792000 2.4601203756    0.852  2.032  3.6505  1.891    7  0.000  0.483     0.00     0.00     0.00     0.00     0.00 -1 -7.96e-25      0.00 7.118e-01 2.774e-01 1.486e-03 6.227e-04 4.109e-03 -1.000 1.081e-02 -0.310 -1.854 -2.477 -2.590
0.0094713 -0.20000 10.07918 0.9428794980 2.4601204471    0.852  2.044  3.6494  1.874    7  0.000  0.483     0.00     0.00     0.00     0.00     0.00 -1 -7.25e-10      0.00 7.118e-01 2.774e-01 1.486e-03 6.227e-04 4.109e-03 -1.000 1.081e-02 -0.340 -1.887 -2.512 -2.627
0.0094713 -0.20000 10.07918 0.9428806305 2.4601207185    0.852  2.087  3.6454  1.815    7  0.000  0.483     0.00     0.00     0.00     0.00     0.00 -1 -9.11e-10      0.00 7.118e-01 2.774e-01 1.486e-03 6.227e-04 4.109e-03 -1.000 1.081e-02 -0.448 -2.004 -2.637 -2.759
0.0094713 -0.20000 10.07918 0.9428815842 2.4601209470    0.852  2.127  3.6418  1.761    7  0.000  0.483     0.00     0.00     0.00     0.00     0.00 -1 -1.12e-09      0.00 7.118e-01 2.774e-01 1.486e-03 6.227e-04 4.109e-03 -1.000 1.081e-02 -0.547 -2.112 -2.751 -2.878
0.0094713 -0.20000 10.07918 0.9428825974 2.4601211898    0.852  2.165  3.6383  1.709    7  0.000  0.483     0.00     0.00     0.00     0.00     0.00 -1 -1.37e-09      0.00 7.118e-01 2.774e-01 1.486e-03 6.227e-04 4.109e-03 -1.000 1.081e-02 -0.642 -2.214 -2.861 -2.994
0.0094713 -0.20000 10.07918 0.9428836107 2.4601214327    0.852  2.201  3.6350  1.659    7  0.000  0.483     0.00     0.00     0.00     0.00     0.00 -1 -1.66e-09      0.00 7.118e-01 2.774e-01 1.486e-03 6.227e-04 4.109e-03 -1.000 1.081e-02 -0.734 -2.313 -2.965 -3.104
0.0094713 -0.20000 10.07918 0.9428864717 2.4601221183    0.852  2.208  3.6344  1.650    7  0.000  0.483     0.00     0.00     0.00     0.00     0.00 -1 -1.73e-09      0.00 7.118e-01 2.774e-01 1.486e-03 6.227e-04 4.109e-03 -1.000 1.081e-02 -0.751 -2.331 -2.984 -3.124
